sentence,prompt
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",D. Blenkiron is a/an person entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",Durham is a/an organization entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",S. Watkin is a/an person entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .","Blenkiron 4-43 ) "","" Durham 114 ( is not a named entity ."
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .","Dale 69 "","" is not a named entity ."
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .","A. Dale 69 "","" is not a named entity ."
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",and 207 is not a named entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",and 207 ( is not a named entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",H. Morris 69 is not a named entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",H. Morris 69 ; D. Blenkiron 4-43 is not a named entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .","207 ( A. Dale 69 "","" is not a named entity ."
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",: Glamorgan 259 and 207 ( A. Dale is not a named entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .","Morris 69 ; D. Blenkiron 4-43 ) "","" is not a named entity ."
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",Glamorgan 259 and 207 ( A. is not a named entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",") "","" Durham 114 ( S. Watkin 4-28 is not a named entity ."
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .",: Glamorgan 259 and is not a named entity .
"Chester-le-Street : Glamorgan 259 and 207 ( A. Dale 69 "","" H. Morris 69 ; D. Blenkiron 4-43 ) "","" Durham 114 ( S. Watkin 4-28 ) and 81-3 .","D. Blenkiron 4-43 ) "","" Durham is not a named entity ."
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",Tunbridge Wells is a/an location entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",Nottinghamshire is a/an organization entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",P. Johnson is a/an person entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",M. McCague is a/an person entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",Kent is a/an organization entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",Johnson 84 ; is not a named entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",214 ( P. Johnson is not a named entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",P. Johnson 84 ; M. McCague 4-55 ) is not a named entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",Tunbridge Wells : is not a named entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",Tunbridge Wells : Nottinghamshire 214 ( P. is not a named entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",McCague 4-55 is not a named entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .","M. McCague 4-55 ) "","" Kent is not a named entity ."
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",Nottinghamshire 214 ( is not a named entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .",( P. Johnson 84 ; M. McCague is not a named entity .
"Tunbridge Wells : Nottinghamshire 214 ( P. Johnson 84 ; M. McCague 4-55 ) "","" Kent 108-3 .","M. McCague 4-55 ) "","" Kent 108-3 is not a named entity ."
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",London is a/an location entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",The Oval is a/an location entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",Warwickshire is a/an organization entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",Surrey is a/an organization entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",C. Lewis is a/an person entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",M. Butcher is a/an person entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",G. Kersey is a/an person entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",J. Ratcliffe is a/an person entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",D. Bicknell is a/an person entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","J. Ratcliffe 63 "","" is not a named entity ."
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",( The Oval ) : Warwickshire 195 is not a named entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",""","" G. is not a named entity ."
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",80 not is not a named entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","80 not out "","" M. Butcher 70 "","" is not a named entity ."
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","70 "","" G. Kersey 63 "","" J. is not a named entity ."
