sentence,prompt
2 - Monica Seles ( U.S. ) beat Dally Randriantefy ( Madagascar ),beat Dally Randriantefy ( Madagascar ) is not a named entity .
2 - Monica Seles ( U.S. ) beat Dally Randriantefy ( Madagascar ),2 - Monica Seles ( U.S. ) beat is not a named entity .
Burnley 4 2 0 2 6 7 6,Burnley is an organization entity .
Burnley 4 2 0 2 6 7 6,4 2 0 2 6 is not a named entity .
Burnley 4 2 0 2 6 7 6,6 is not a named entity .
Belgrade airport runway repairs Sept 21-26-agency .,Belgrade is a location entity .
Belgrade airport runway repairs Sept 21-26-agency .,repairs is not a named entity .
Belgrade airport runway repairs Sept 21-26-agency .,runway repairs Sept 21-26-agency is not a named entity .
"It should give Magna the critical mass to be a bigger player in that market . """"""""",Magna is an organization entity .
"It should give Magna the critical mass to be a bigger player in that market . """"""""",It should give Magna the critical mass to is not a named entity .
"It should give Magna the critical mass to be a bigger player in that market . """"""""",""""""""" is not a named entity ."
SAN FRANCISCO 57 74 .435 16,SAN FRANCISCO is an organization entity .
SAN FRANCISCO 57 74 .435 16,57 74 .435 is not a named entity .
SAN FRANCISCO 57 74 .435 16,74 .435 is not a named entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,Natalia Karimova is a person entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,Russia is a location entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,Yvonne McGregor is a person entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,) 3:40.036 beat Yvonne McGregor is not a named entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,Karimova ( Russia ) 3:40.036 beat Yvonne McGregor is not a named entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,Karimova ( Russia ) 3:40.036 beat is not a named entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,beat Yvonne is not a named entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,Natalia Karimova ( is not a named entity .
Natalia Karimova ( Russia ) 3:40.036 beat Yvonne McGregor,Yvonne is not a named entity .
MILAN 1996-08-30,MILAN is a location entity .
MILAN 1996-08-30,1996-08-30 is not a named entity .
MILAN 1996-08-30,MILAN 1996-08-30 is not a named entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",Alania is an organization entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",Dynamo Moscow is an organization entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",Volgograd is a location entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",Moscow is a location entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",two behind Dynamo is not a named entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",points behind Alania is not a named entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",in is not a named entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",a game in hand is not a named entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",""","" the Volgograd side have is not a named entity ."
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",the leaders and is not a named entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",game in is not a named entity .
"Lying three points behind Alania and two behind Dynamo Moscow "","" the Volgograd side have a game in hand over the leaders and two over the Moscow club .",Lying three points behind Alania and two is not a named entity .
Southend 1 Swindon 3,Southend is an organization entity .
Southend 1 Swindon 3,Swindon is an organization entity .
Southend 1 Swindon 3,3 is not a named entity .
Southend 1 Swindon 3,1 Swindon is not a named entity .
Southend 1 Swindon 3,1 Swindon 3 is not a named entity .
Southend 1 Swindon 3,Swindon 3 is not a named entity .
Egypt police detain 26 suspected Moslem militants .,Egypt is a location entity .
Egypt police detain 26 suspected Moslem militants .,Moslem is an other entity .
Egypt police detain 26 suspected Moslem militants .,Egypt police detain 26 suspected Moslem is not a named entity .
Egypt police detain 26 suspected Moslem militants .,detain 26 suspected Moslem is not a named entity .
Egypt police detain 26 suspected Moslem militants .,. is not a named entity .
Egypt police detain 26 suspected Moslem militants .,detain 26 suspected is not a named entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,SWEDEN is a location entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,LATVIA is a location entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,EUROPEAN is an other entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,UNDER-21 QUALIFIER . is not a named entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,SOCCER - SWEDEN is not a named entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,LATVIA IN EUROPEAN is not a named entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,IN EUROPEAN is not a named entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,SOCCER - SWEDEN BEAT LATVIA is not a named entity .
SOCCER - SWEDEN BEAT LATVIA IN EUROPEAN UNDER-21 QUALIFIER .,BEAT LATVIA is not a named entity .
"He said his troops took Tavildara without casualties on August 23 "","" but the crack of sniper and machinegun fire revealed the presence of opposition fighters in the surrounding mountains .",Tavildara is a location entity .
"He said his troops took Tavildara without casualties on August 23 "","" but the crack of sniper and machinegun fire revealed the presence of opposition fighters in the surrounding mountains .",the crack of sniper and machinegun is not a named entity .
"He said his troops took Tavildara without casualties on August 23 "","" but the crack of sniper and machinegun fire revealed the presence of opposition fighters in the surrounding mountains .",revealed the presence of opposition is not a named entity .
"The value of maintenance works "","" which will last 120 hours straight "","" is 20 million dinars and the funds have been secured by Belgrade airport "","" Tanjug said .",Belgrade is a location entity .
"The value of maintenance works "","" which will last 120 hours straight "","" is 20 million dinars and the funds have been secured by Belgrade airport "","" Tanjug said .",Tanjug is an organization entity .
"The value of maintenance works "","" which will last 120 hours straight "","" is 20 million dinars and the funds have been secured by Belgrade airport "","" Tanjug said .","works "","" which will is not a named entity ."
"The value of maintenance works "","" which will last 120 hours straight "","" is 20 million dinars and the funds have been secured by Belgrade airport "","" Tanjug said .",""","" Tanjug is not a named entity ."
