sentence,prompt
"BioVest Research "","" Inc 's analyst Eddie Hedaya said "","" """""""" Berlex sales are losing share like mad ...",share like is not a named entity .
The poll indicated a fall in the number of people who believed Dole would be able to fulfil his promise to cut the federal budget deficit and cut income taxes by 15 percent at the same time .,Dole is a person entity .
The poll indicated a fall in the number of people who believed Dole would be able to fulfil his promise to cut the federal budget deficit and cut income taxes by 15 percent at the same time .,number of people who believed is not a named entity .
The poll indicated a fall in the number of people who believed Dole would be able to fulfil his promise to cut the federal budget deficit and cut income taxes by 15 percent at the same time .,his promise to is not a named entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",Ciments Blancs is an organization entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",Eternit is an organization entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",Uniceramic is an organization entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",no trade in any of the three other is not a named entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",and Uniceramic is not a named entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",no is not a named entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",listed companies : Ciments Blancs is not a named entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",any of the three is not a named entity .
"There was no trade in any of the three other listed companies : Ciments Blancs "","" Eternit and Uniceramic .",no trade in any of is not a named entity .
Results of Austria first division,Austria is a location entity .
Results of Austria first division,of is not a named entity .
Results of Austria first division,Austria first division is not a named entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),Wayne Ferreira is a person entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),South Africa is a location entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),Todd Martin is a person entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),U.S. is a location entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),beat is not a named entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),) beat 7 - Todd is not a named entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),( South is not a named entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),- Todd Martin is not a named entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),Todd is not a named entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),Africa ) beat is not a named entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),South Africa ) beat is not a named entity .
3 - Wayne Ferreira ( South Africa ) beat 7 - Todd Martin ( U.S. ),Africa ) beat 7 - Todd Martin is not a named entity .
LONDON 1996-08-27,LONDON is a location entity .
LONDON 1996-08-27,1996-08-27 is not a named entity .
LONDON 1996-08-27,LONDON 1996-08-27 is not a named entity .
Akashi is head of the Department of Humanitarian affairs .,Akashi is a person entity .
Akashi is head of the Department of Humanitarian affairs .,Department of Humanitarian affairs is an organization entity .
Akashi is head of the Department of Humanitarian affairs .,Akashi is head of is not a named entity .
Akashi is head of the Department of Humanitarian affairs .,Akashi is head of the is not a named entity .
Akashi is head of the Department of Humanitarian affairs .,the Department of Humanitarian is not a named entity .
Akashi is head of the Department of Humanitarian affairs .,. is not a named entity .
"Diplomats say they are deadlocked over the RUF 's insistence that foreign troops helping the government army should leave "","" and that they should have some say in the allocation of budget spending .",RUF is an organization entity .
"Diplomats say they are deadlocked over the RUF 's insistence that foreign troops helping the government army should leave "","" and that they should have some say in the allocation of budget spending .","should leave "","" and that they should is not a named entity ."
"Diplomats say they are deadlocked over the RUF 's insistence that foreign troops helping the government army should leave "","" and that they should have some say in the allocation of budget spending .","should leave "","" and that they is not a named entity ."
"The statement from Morris said that he had submitted his resignation on Wednesday night . """"""""",Morris is a person entity .
"The statement from Morris said that he had submitted his resignation on Wednesday night . """"""""",had submitted his resignation on Wednesday is not a named entity .
"The statement from Morris said that he had submitted his resignation on Wednesday night . """"""""",on Wednesday night . is not a named entity .
"Second-ranked Austrian Thomas Muster "","" who was seeded third "","" did not have the luck of the draw with him .",Austrian is an other entity .
"Second-ranked Austrian Thomas Muster "","" who was seeded third "","" did not have the luck of the draw with him .",Thomas Muster is a person entity .
"Second-ranked Austrian Thomas Muster "","" who was seeded third "","" did not have the luck of the draw with him .","seeded third "","" did not have the is not a named entity ."
"Second-ranked Austrian Thomas Muster "","" who was seeded third "","" did not have the luck of the draw with him .","third "","" did not is not a named entity ."
"Second-ranked Austrian Thomas Muster "","" who was seeded third "","" did not have the luck of the draw with him .",him . is not a named entity .
"Second-ranked Austrian Thomas Muster "","" who was seeded third "","" did not have the luck of the draw with him .",""","" who was seeded third is not a named entity ."
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",Sergei Mironov is a person entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",Tass is an organization entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",Naina is a person entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",Yelena is a person entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",Tatyana is a person entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .","in permanent contact """""""" is not a named entity ."
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .","permanent contact """""""" with her husband and two is not a named entity ."
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",Doctor Sergei Mironov told is not a named entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .","daughters "","" Yelena and is not a named entity ."
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",told Tass is not a named entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .","Sergei Mironov told Tass Naina was """""""" in is not a named entity ."
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",""""""""" in is not a named entity ."
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",with is not a named entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",Yelena and Tatyana is not a named entity .
"Doctor Sergei Mironov told Tass Naina was """""""" in permanent contact """""""" with her husband and two daughters "","" Yelena and Tatyana .",and Tatyana is not a named entity .
"Tulio "","" who has been top-scorer in the competition for the last two seasons "","" has been struggling against injury for most of this year .",Tulio is a person entity .
"Tulio "","" who has been top-scorer in the competition for the last two seasons "","" has been struggling against injury for most of this year .",been is not a named entity .
"Tulio "","" who has been top-scorer in the competition for the last two seasons "","" has been struggling against injury for most of this year .",of this year . is not a named entity .
